"Photo","Closing Date","Price","Status","Address","Year Built","Sold Price","Levels","Finished SQFT","Below Grade SQFT","Number of Acres","Bedrooms","Total Baths","Garage Capacity","# of 1/2 Baths","Total SQFT","# of Full Baths","# of 3/4 Baths","Contract Date","Days On Market","How Sold","Price Per Sqft","City","County","MLS #","Asking Price","Lot Sq Ft","Neighborhood","Subdivision","Lot Dimensions","Sold Price Per SQFT","Cumulative DOM","Class","Distressed Property","Directions","Days On MLS","Ever Occupied","Excluded Buyer Y/N","FIPS Code","Garage Dimensions","General Date","Geocode Quality","HOA/Condo Fees","Headline","HUD","HotSheet Date","IMAPP Address","IDX Include","Irrigation Assmt","Latitude","PACMLS Supra LockBox","Listing Type","LID Amount Owed","Longitude","Listing Date","Make/Model","New","Proposed New Const. End Date","New Construction (Y/N)","Proposed New Const. Start Date","Off Market Date","Original Price","Park Name","Price Date","Property Type","Public Remarks","Bank-Owned/REO","Rules Y/N","Sale/Rent","Sale Includes","School District","Serial #/VIN","Space Rent","Status Date","State","Tax ID","Special Tax Desig. (Y/N)","Tax Parcel #","Tax Year","Tax Open Spaces","VOW AVM","VOW Address","Zoning Type","Zip","VOW Include","VOW Comment","Video Tour","Virtual Tour","Financing Remarks","Lease Option (Y/N)","Lock Box Serial#","Occupant","Days Under Contract","Basement","Auction","Builder Name","Application Y/N","Associated Document Count","Annual Taxes","Agent Conf. Remarks","Comments / Concessions","1031 Exchange (Y/N)","Percentage of Finished Below-Grade SQFT","Agent Hit Count","Utility Room Size","Utility Room Location","Use BrokerBay","Update Date","Unit/Space #","Unique Property Identifier","Sellers Title Ins. Co","Seller Concessions","RESO Universal Property Identifier","Picture Count","Owner Phone","Owner","Originating MLS","Original MLS ID","Occupant Phone","Lock Box Location","Living Room Size","Living Room Location","Kitchen Size","Kitchen Location","Expiration Date","Dining Room Size","Family Room Location","Family Room Size","Floor Plans Count","Floor Plans Update Date","Input Date","Insp/Feasibility Duration","Bedroom 6 Size","Bedroom 6 Location","Bedroom 5 Size","Bump Period","Client Hit Count","Closing Agent","Cross Street","Den/Study Location","Den/Study Size","Dining Room Location","Bedroom 1 Location","Appraiser","Bedroom 1 Size","Bedroom 2 Location","Bedroom 2 Size","Bedroom 3 Location","Bedroom 3 Size","Bedroom 4 Location","Bedroom 4 Size","Bedroom 5 Location"
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/275521/0/120/90/e90b13dd5254f21baea6b8d2c4c4d25b/2/d1568e8e9ea712d4ddccf1226f610c1c/275521-5553d116-87ef-4c4b-a439-77293aee45c9.JPG","7/9/2024","$1,395","Sold","303 Gage Blvd. # 104","1979","$1,395","Tri-Level","1,034","0","0.0100","2","2","None","0","1,034","2","0","7/9/2024","71","Lease","$1.35","Richland","Benton","275521","$1,395",,,"ON THE GREEN CO",,"$1.35","71","Residential-Single Family",,"Gage Blvd to on the Green # 104 Parking spot # 67","71","Yes",,,,"7/9/2024",,,,"No","7/9/2024",,"Y",,,"No","Exclusive Right",,,"4/29/2024",,"Existing Construction (Not New)",,"No",,,"$1,600",,"6/4/2024","Condo","MLS# 275521","No",,"For Rent",,,,,"7/9/2024","WA",,,"136982110001104","2024",,"Yes","Yes","Multi-Family RE","99352","Yes","Yes",,,,,,"no",,"No","No",,,"0","TBD",,,,,,,,,"7/9/2024",,,,,,"16",,"James & Anne Hendriksen","Tri City",,,,,,,,,,,,"0",,"4/29/2024 12:22 PM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/288725/0/120/90/acea628c0fd0164609f9017edb8de869/2/839c430415feb18e6d02732af6c72141/288725-4d6c5968-0430-483b-aa7f-d4727db276f5.JPG",,"$1,400","Active","303 Gage Blvd","1979",,"1 Story","704","0","0.0200","1","1","None","0","704","1","0",,"62",,"$1.99","Richland","Benton","288725","$1,400",,,"ON THE GREEN CO",,,"62","Residential-Single Family",,"Gage Boulevard to On the Green Condos","62","Yes",,,,"11/7/2025",,,"Fully Furnished 1 Bed, 1 Bath Apartment in Richlan","No","11/7/2025",,"Y",,,"No","Lease",,,"11/7/2025",,"Existing Construction (Not New)",,"No",,,"$1,400",,"11/7/2025","Condo","MLS# 288725 We do not accept 3rd party applications or viewing requests. 1 bed, 1 bath FURNISHED upstairs unit in a apartment/condo complex, Richland. Interior:* Kitchen with plenty of cabinet & counter space, & a dishwasher!* Large windows throughout the unit allow for lots of natural light* Wood burning fireplace in the living room* Good sized bedroom - queen sized bed* Central heat & air* Fully furnished with furniture, linens, & kitchen necessitiesExterior:* 1 designated parking space, additional guest parking* Private deck with storage closetAdditional Lease Information:* Flexible lease term options* No pets* No in-unit laundry, $100/mo laundry delivery service credit offered* Access to club pool. Deposit & Fees Include:$1,100 Refundable Deposit$210 Inspection Fee$90 Carpet Care Fee (used at move-out)","No",,"For Rent",,,,,"11/7/2025","WA",,,"136982120006227","2024",,"Yes","Yes","SINGLE FAMILY R","99352","Yes","Yes",,,,,,"Vacant",,"No","No",,,"0","$1,375.95","Contact Cameron at Kenmore Team Property Management for lockbox information and code. Email:Cameron@Kenmoreteam.com Phone Number: (509)987-7074",,,,,,,"No","11/7/2025","227",,,,,"11",,"Ask Agent","Tri City",,,,,,,,,,,,"0",,"11/7/2025 2:36 PM",,,,,,,,"Leslie",,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/287890/0/120/90/623c729457074459e11694ed7c55acbc/2/78ce0e3620497298eda156a2aaacd445/287890-A337B1CA-7D44-4F0F-BA91-22E3E3F7592C.JPG",,"$1,495","Active","303 Gage Blvd. # 104","1979",,"Tri-Level","1,034","0","0.0100","2","2","None","0","1,034","2","0",,"99",,"$1.45","Richland","Benton","287890","$1,495",,,"ON THE GREEN CO",,,"99","Residential-Single Family",,"Gage Blvd to on the Green # 104 Parking spot # 67","99","Yes",,,,"10/1/2025",,,,"No","10/21/2025",,"Y",,,"No","Exclusive Right",,,"10/1/2025",,"Existing Construction (Not New)",,"No",,,"$1,725",,"10/21/2025","Condo","MLS# 287890 MLS# 275521","No",,"For Rent",,,,,"10/1/2025","WA",,,"136982110001104","2025",,"Yes","Yes","Multi-Family RE","99352","Yes","Yes",,,,,,"no",,"No","No",,,"0","TBD",,,,,,,,,"10/21/2025","104",,,,,"16",,"James & Anne Hendriksen","Tri City",,,,,,,,,,,,"0",,"10/1/2025 8:35 AM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/273456/0/120/90/8a7fce3393f5f6e3efb42f6cc59b2aa3/2/4b871f355eded41f1bf7a11e56749e32/273456-81373d74-7aa0-491d-9e70-dd2c92ee75db.JPG","2/15/2024","$1,595","Sold","7024 W 1st Avenue","1999","$1,595","1 Story","1,400","0","0.2500","2","2","Two","0","140,000","2","0","2/15/2024","16","Lease","$0.01","Kennewick","Benton","273456","$1,700",,,"SHORT PLAT",,"$0.01","16","Residential-Single Family",,"Clearwater to S. Van Buren to 1st ave","16","Yes",,,,"2/15/2024",,,,"No","2/15/2024",,"Y",,,"No","Exclusive Right",,,"1/30/2024",,"Existing Construction (Not New)",,"No",,,"$1,700",,"2/15/2024","Site Built-Owned Lot",,"No",,"For Rent",,,,,"2/15/2024","WA",,,"105892012069003","2024",,"Yes","Yes","Residential","99336","Yes","Yes",,,,,,"vacant",,"No","No",,,"0","tbd",,,,,,,,,"2/15/2024",,,,,,"17",,"Wanda Mann","Tri City",,,,,,,,,,,,"0",,"1/30/2024 1:51 PM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/286150/0/120/90/6eaab1a080c7c78465e175d53186563e/2/ef8f13fdac6bada229b7fe71e1d6ac0d/286150-9328fd1c-d70b-48a1-90cb-1060e4e74b98.JPG","10/8/2025","$1,695","Sold","911 S Johnson","1980","$1,695","1.5 Story","1,400","0","0.2400","3","2","Two","1","1,400","1","0","10/8/2025","75","Lease","$1.21","Kennewick","Benton","286150","$1,695",,,"ORCHARD WEST ES",,"$1.21","75","Residential-Single Family",,"10th to Johnson","75","Yes",,,,"10/8/2025",,,,"No","10/8/2025",,"Y",,,"No","Exclusive Right",,,"7/25/2025",,"Existing Construction (Not New)",,"No",,,"$1,775",,"9/17/2025","Site Built-Owned Lot","MLS# 286150","No",,"For Rent",,,,,"10/8/2025","WA",,,"103894060002013","2025",,"Yes","Yes","SINGLE FAMILY R","99336","Yes","Yes",,,,,,"yes",,"No","No",,,"0","tbd",,,,,,,,"Yes","10/8/2025",,,,,,"1",,"Gary Mann","Tri City",,,,,,,,,,,,"0",,"7/25/2025 11:56 AM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/287961/0/120/90/46f7b85917ad37aaf0ccccb29d7a559c/2/b16cca60b52e90aefc28bfc4e0fbdfed/287961-8A4C552A-8813-4708-91B0-9E63CD914095.JPG","11/4/2025","$1,750","Sold","910 S Johnson","1994","$1,750","2 Story","1,600","0","0.2293","3","2","One","1","1,600","2","0","11/4/2025","32","Lease","$1.09","Kennewick","Benton","287961","$1,750",,,"ORCHARD WEST ES",,"$1.09","32","Residential-Single Family",,"SR 395 to 10th to Johnson","32","Yes",,,,"11/4/2025",,,,"No","11/5/2025",,"Y",,,"No","Exclusive Right",,,"10/3/2025",,"Existing Construction (Not New)",,"No",,,"$1,800",,"10/21/2025","Site Built-Owned Lot","MLS# 287961","No",,"For Rent",,,,,"11/5/2025","WA",,,"103894060001008","2025",,"Yes","Yes","Residential","99336","Yes","Yes",,,,,,"no",,"No","No",,,"0","tbd",,,,,,,,,"11/5/2025","C",,,,,"12",,"Douglas Murri","Tri City",,,,,,,,,,,,"0",,"10/3/2025 10:46 AM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/280305/0/120/90/65576e4d5be677238fe8f617281f017f/2/901e8370e3bbb75f6faff1039aa3f6d7/280305-b3b9c2a7-2dab-4717-a54d-50edd4be1e0a.JPG","12/9/2024","$1,750","Sold","701 W 43rd Avenue","1979","$1,750","1 Story","1,008","0","0.2614","3","1","Two","0","1,008","1","0","12/9/2024","18","Lease","$1.74","Kennewick","Benton","280305","$1,699",,,"ELLIOTT LAKE",,"$1.74","18","Residential-Single Family",,"Olympia to 45th, left on Ione, right on 43rd Avenue","18","Yes",,,,"12/9/2024",,,,"No","12/9/2024",,"Y",,,"No","Exclusive Right",,,"11/21/2024",,"Existing Construction (Not New)",,"No",,,"$1,800",,"12/9/2024","Site Built-Rented Lot","MLS# 280305","No",,"For Rent",,,,,"12/9/2024","WA",,,"1 1389 303 0004 022","2024",,"Yes","Yes","Residential","99337","Yes","Yes",,,,,,"Vacant",,"No","No",,,"0","tbd",,,,,,,,"Yes","12/9/2024",,,,,,"7",,"Garpatco, LLC","Tri City",,,,,,,,,,,,"0",,"11/21/2024 8:00 AM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/278256/0/120/90/aa0e20cfedd1ead25cccd8a6fa162801/2/7b4cc153ec9bea7c0c5b1bc17fd35a24/278256-17dc88aa-80ae-419a-b320-4538c621ce4b.JPG","8/21/2024","$1,795","Sold","2029 Venturi Court","1977","$1,795","1 Story","1,690","0","0.0800","2","2","Two","0","1,690","1","1","8/21/2024","5","Lease","$1.06","Richland","Benton","278256","$1,795",,,"MEADOWS NORTH",,"$1.06","5","Residential-Single Family",,"Gage, Bellerive, Meadows Dr N, Venturi Ct","5","Yes",,,,"8/21/2024",,,"2 Bed/2 Bath Richland Condo - Near the Golf Course","No","8/21/2024",,"Y",,,"No","Lease",,,"8/16/2024",,"Existing Construction (Not New)",,"No",,,"$1,795",,"8/16/2024","Condo","2 Bed/2 Bath Richland Condo - Near the Golf Course! Applications and Viewing Requests accepted from OUR WEBSITE ONLY:   1,690 sqft condo with 2 bed, 2 bath in South Richland - Near Meadow Springs Golf Course  Interior: * Large & open living room with tall ceilings and a wood-burning fireplace * Galley style kitchen has plenty of cabinet/counter space * Primary bedroom has attached bath and walk-in closet * Second bedroom & second bathroom with lots of storage * In-unit laundry  Exterior: * 2-car attached garage * Small patio off the dining room  Additional Lease Information: * 12 month lease term * No pets * Landscaping included  Deposit & Fees Include: $1,336 Refundable Deposit $269 Non-Refundable Inspection Fee $190 Non-Refundable Carpet Cleaning Fee  Amenities: Landscaping Included","No",,"For Rent",,,,,"8/21/2024","WA",,,"136981030003003","2023",,"Yes","Yes","Residential","99352","Yes","Yes",,,,,,"No",,"No","No",,,"0","$2,694.25","Contact Cameron at Kenmore Team Property Management for lockbox information and code.  Email: Cameron@Kenmoreteam.com Phone Number: (509)987-7074 ",,,,,,,,"8/21/2024",,,,,,"24",,"Richard Freeman","Tri City",,,,,,,,,,,,"0",,"8/16/2024 11:15 AM",,,,,,,,"Meadows Drive North",,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/286273/0/120/90/d84e6f8649bbcf36f055d4a55f3e416e/2/acf0ce8882ed4842cbd7888560071374/286273-FC3682E0-A465-49B7-9FD6-B3FA5AACF41F.JPG","8/26/2025","$1,795","Sold","7024 W 1st Avenue","1999","$1,795","1 Story","1,400","0","0.2500","2","2","Two","0","1,400","2","0","8/26/2025","27","Lease","$1.28","Kennewick","Benton","286273","$1,795",,,"SHORT PLAT",,"$1.28","27","Residential-Single Family",,"Clearwater to S. Van Buren to 1st ave","26","Yes",,,,"8/26/2025",,,,"No","8/27/2025",,"Y",,,"No","Exclusive Right",,,"7/30/2025",,"Existing Construction (Not New)",,"No",,,"$1,795",,"7/31/2025","Site Built-Owned Lot",,"No",,"For Rent",,,,,"8/27/2025","WA",,,"105892012069003","2024",,"Yes","Yes","Residential","99336","Yes","Yes",,,,,,"yes",,"No","No",,,"0","tbd",,,,,,,,,"8/27/2025",,,,,,"17",,"Sandra Westermeyer","Tri City",,,,,,,,,,,,"0",,"7/31/2025 9:40 AM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/278696/0/120/90/7398145f17e866fcaf42b2d2bdaea415/2/50edb34c8e5a9203921f43bd19a6502a/278696-bd44bd93-6ad2-47f5-907e-f402d1ede4d4.JPG","9/19/2024","$1,800","Sold","910 S Johnson","1994","$1,800","2 Story","1,600","0","0.2293","3","2","One","1","1,600","2","0","9/19/2024","14","Lease","$1.13","Kennewick","Benton","278696","$1,800",,,"ORCHARD WEST ES",,"$1.13","14","Residential-Single Family",,"SR 395 to 10th to Johnson","14","Yes",,,,"9/19/2024",,,,"No","9/19/2024",,"Y",,,"No","Exclusive Right",,,"9/5/2024",,"Existing Construction (Not New)",,"No",,,"$1,800",,"9/5/2024","Site Built-Owned Lot",,"No",,"For Rent",,,,,"9/19/2024","WA",,,"103894060001008","2024",,"Yes","Yes","Residential","99336","Yes","Yes",,,,,,"no",,"No","No",,,"0","tbd",,,,,,,,,"9/19/2024",,,,,,"12",,"Douglas Murri","Tri City",,,,,,,,,,,,"0",,"9/5/2024 8:41 AM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/279216/0/120/90/64e21a53b06bb572f1eb8695b9b4f3bf/2/13bb2f7aac51c7de36ff5b20dff5e718/279216-2e0b0023-647f-4805-a185-29aaacfe305d.JPG","11/21/2024","$1,800","Sold","104 E 41st Pl","1948","$1,800","1 Story w/Basement","1,197","375","0.2000","2","2","Carport","0","1,197","2","0","11/21/2024","55","Lease","$1.50","Kennewick","Benton","279216","$1,800",,,"SHORT PLAT",,"$1.50","55","Residential-Single Family",,"From Olympia take a left on W 45th Ave, left on S Washington St","55","Yes",,,,"11/21/2024",,,"Rural Rental with horse space available.","No","11/21/2024",,"Y",,,"No","Exclusive Right",,,"9/27/2024",,"Existing Construction (Not New)",,"No",,,"$2,000",,"10/8/2024","Site Built-Owned Lot","MLS# 279216 Welcome to your charming two-bedroom home, perfectly designed for comfort and versatility! This inviting property has updated features and a beautifully finished basement, providing additional rooms for a home office, entertainment area, or guest suite. The generous backyard offers plenty of room for outdoor activities and animals. Right next to horse stables and TROT Therapy, this home is a perfect blend of cozy and functional. Don’t miss the opportunity to make this delightful space your own!  If you have horse and need boarding then this is a great place to live with room for your horse at an additional amount.","No",,"For Rent",,,,,"11/21/2024","WA",,,"118803013147003","2020",,"Yes","Yes","Residential","99337","Yes","Yes",,,,,,"Tenant",,"Yes","No",,,"0","693.10","24 hour notice please. Schedule all showings with Cynthia (tenant) 509-430-2215. We'll email application if renter is interested. Security deposit plus one months rent, pets are negotiable.  There is room for horse boarding with addtional rent.",,,,,,,"No","8/19/2025",,,,,,"13",,"Steven Connor","Tri City",,,,,,,,,,,,"0",,"9/27/2024 1:21 PM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/274215/0/120/90/b695084a5799d130b3804abce7956c31/2/ee59aca56fc04df7e82de3ef1212e435/274215-69d796d0-2657-43c8-99b4-58800d7dc468.JPG","3/20/2024","$1,950","Sold","10236 W 18th court","2016","$1,950","1 Story","1,518","0","9.0000","3","2","Two","0","1,518","2","0","3/20/2024","15","Lease","$1.28","Kennewick","Benton","274215","$1,950",,,"VALLEY VIEW KENNEWICK",,"$1.28","15","Residential-Single Family",,"Ridgeline to Fescue to 18th Court","15","Yes",,,,"3/20/2024",,,,"No","3/20/2024",,"Y",,,"No","Exclusive Right",,,"3/5/2024",,"Existing Construction (Not New)",,"No",,,"$1,950",,"3/5/2024","Site Built-Owned Lot","MLS# 274215","No",,"For Rent",,,,,"3/20/2024","WA",,,"112882060000002","2024",,"Yes","Yes","Residential","99338","Yes","Yes",,,,,,"tenant",,"No","No",,,"0","tbd",,,,,,,,,"3/20/2024",,,,,,"7",,"William Smith Properties","Tri City",,,,,,,,,,,,"0",,"3/5/2024 9:03 AM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/289417/0/120/90/cc7a23dfdd56940704b35bbeea2d3a04/2/3490916858303743313329fbd7255a8a/289417-31c1213d-fba3-427d-8830-b8b16d6fab78.JPG",,"$1,995","Active","1427 W 5th place","1950",,"2 Story w/Basement","2,076","728","0.1377","3","2","None","0","2,076","2","0",,"23",,"$0.96","Kennewick","Benton","289417","$1,995",,,"THE HIGHLANDS",,,"23","Residential-Single Family",,"Olympia and 4th right on 5th place","23","Yes",,,,"12/16/2025",,,,"No","12/16/2025",,"Y",,,"No","Exclusive Right",,,"12/16/2025",,"Existing Construction (Not New)",,"No",,,"$1,750",,"12/16/2025","Site Built-Owned Lot","MLS# 289417","No",,"For Rent",,,,,"12/16/2025","WA",,,"1 0289 402 0014 002","2025",,"Yes","Yes","SINGLE FAMILY R","99336","Yes","Yes",,,,,,"vacant",,"Yes","No",,,"0","tbd",,,,,,,,"Yes","12/16/2025",,,,,,"1",,"Chad Larson","Tri City",,,,,,,,,,,,"0",,"12/16/2025 8:55 AM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/277983/0/120/90/39748abb8cea25a1fab1f3db04828d2e/2/6c148a8e0b4c97757a48e636e39d211c/277983-c0860443-433d-46ce-bd0d-288f3e238dc6.JPG","8/19/2024","$1,995","Sold","2024 W 28th place","2001","$1,995","1 Story","1,420","0","0.2000","3","2","Two","0","1,420","2","0","8/19/2024","15","Lease","$1.40","Kennewick","Benton","277983","$2,000",,,"2ND AD/KENN",,"$1.40","15","Residential-Single Family",,"27th to Vancouver to 28th place","15","Yes",,,,"8/19/2024",,,,"No","8/20/2024",,"Y",,,"No","Exclusive Right",,,"8/4/2024",,"Existing Construction (Not New)",,"No",,,"$2,000",,"8/20/2024","Site Built-Owned Lot",,"No",,"For Rent",,,,,"8/20/2024","WA",,,"114891060001001","2024",,"Yes","Yes","SINGLE FAMILY R","99337","Yes","Yes",,,,,,"yes",,"No","No",,,"0","tbd",,,,,,,,,"8/20/2024",,,,,,"2",,"Son Le","Tri City",,,,,,,,,,,,"0",,"8/4/2024 1:07 PM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/287488/0/120/90/744edd3bb5a8bb7a5c4ee8f3016d0194/2/c2b4b9dd29d9999bf4d49b2b6cbdd6e3/287488-6b56e5ee-f8b0-4cf2-b231-2a09284a2271.JPG","10/13/2025","$2,000","Sold","1616 Cactus Loop","2012","$2,000","1 Story","1,325","0","0.2000","3","2","Two","0","1,325","1","1","10/6/2025","22","Lease","$1.51","Richland","Benton","287488","$2,000",,"Richland South","BELLERIVE SPRNG",,"$1.51","22","Residential-Single Family",,"Gage to Bellerive to Bellerive Springs","22","Yes","No",,,"10/6/2025",,,,"No","10/13/2025",,"Y",,,"No","Exclusive Right",,,"9/14/2025",,"Existing Construction (Not New)",,"No",,,"$2,000",,"9/14/2025","Site Built-Owned Lot","MLS# 287488 Well cared for 3bed 2 bath rambler great room floor plan with attached 2 car garage in Bellerive Springs.  The community has a park and RV Lot.  Close to Columbia Center and Highway access.  Yard is fenced. $2,000. per month with $1,500 Security and Damage Deposit.  Prefer one year lease.  No Smoking and No Pets.  Rent start October 1.  Possible free week last week of September.","No",,"For Rent",,"Richland",,,"10/13/2025","WA",,,"125984050000088","2025",,"Yes","Yes","Residential","99352","Yes","Yes",,,,,,"Vacant","7","No","No",,,"0","3182","Listing Broker Owner",,,,,,,"No","10/13/2025",,,,,,"2","5099487400","Jerry Bastin","Tri City",,,,,,,,,,,,"0",,"9/14/2025 12:46 PM",,,,,,,,"Larkspur",,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/273817/0/120/90/17121173f6c925f92fcb6f55188c510f/2/fd64d020d399b8593bf0eadb843637cd/273817-b7773a4d-0607-4066-897d-185d14a25f6b.JPG","3/25/2024","$2,050","Sold","315 E 10th Place","2021","$2,050","2 Story","1,700","0","0.0700","33","3","Two","1","1,700","2","0","3/25/2024","39","Lease","$1.21","Kennewick","Benton","273817","$2,050",,,"CEDAR VILLAGE",,"$1.21","39","Residential-Single Family",,"East on 10th Avenue to 10th Place l","39","Yes",,,,"3/25/2024",,,,"No","3/26/2024",,"Y",,,"No","Exclusive Right",,,"2/15/2024",,"Existing Construction (Not New)",,"No",,,"$2,400",,"3/5/2024","Town House","MLS# 273817","No",,"For Rent",,,,,"3/26/2024","WA",,,"10780209000000","2022",,"Yes","Yes","Residential","99336","Yes","Yes",,,,,,"yes",,"No","No",,,"0","tbd",,,,,,,,,"3/26/2024",,,,,,"20",,"Julio & Claudia Valencia","Tri City",,,,,,,,,,,,"0",,"2/15/2024 2:22 PM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/287165/0/120/90/07a3ff56e43159a91a36cd2406c4359a/2/f5904cb23adb62cfe77ef16d5f4e103f/287165-2e7e3cbd-8dd0-4f88-a6d9-d64d1e30f110.JPG","11/19/2025","$2,050","Sold","7260 W 25th","2025","$2,050","1 Story","1,148","0","0.2800","3","2","Two","0","1,148","2","0","11/19/2025","77","Lease","$1.79","Kennewick","Benton","287165","$2,150",,,"SHERMAN HEIGHTS PH 1",,"$1.79","77","Residential-Single Family",,"Bob Olson Parkway righ of S. Colorado St.  Right on 25th","76","No",,,,"11/19/2025",,,,"No","11/20/2025",,"Y",,,"No","Exclusive Right",,,"9/3/2025",,"Existing Construction (Not New)",,"No",,,"$2,500",,"11/20/2025","Site Built-Owned Lot","MLS# 287165","No",,"For Rent",,,,,"11/20/2025","WA",,,"1 0889 310 0000 030","2025",,"Yes","Yes","Residential","99337","Yes","Yes",,,,,,"vacant",,"No","No",,,"0","tbd",,,,,,,,"Yes","11/20/2025",,,,,,"12",,"Son Le","Tri City",,,,,,,,,,,,"0",,"9/4/2025 8:06 AM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/283415/0/120/90/012e7eb4a9fd3a638a8bd7a300296fb8/2/253bc7034582f4cc9a4082de0325429a/283415-71bd0b85-0c21-41ae-9b21-bf83ab57db54.JPG","4/25/2025","$2,100","Sold","712 S Yolo","2012","$2,100","1 Story","1,408","0","0.1260","3","2","Two","0","1,408","2","0","4/25/2025","8","Lease","$1.49","Kennewick","Benton","283415","$2,100",,,"BRIDGEWATER PARK",,"$1.49","8","Residential-Single Family",,"bob olson parkway to 10th to Yolo","8","Yes",,,,"4/25/2025",,,,"No","4/25/2025",,"Y",,,"No","Exclusive Right",,,"4/17/2025",,"Existing Construction (Not New)",,"No",,,"$2,100",,"4/17/2025","Site Built-Owned Lot",,"No",,"For Rent",,,,,"4/25/2025","WA",,,"101884020001017","2025",,"Yes","Yes","SINGLE FAMILY R","99336","Yes","Yes",,,,,,"tenant",,"No","No",,,"0","tbd",,,,,,,,"Yes","4/25/2025",,,,,,"1",,"Dodd Development","Tri City",,,,,,,,,,,,"0",,"4/17/2025 3:35 PM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/281748/0/120/90/0db08068c02c8644bdfe907dc7331877/2/4228b0bc400da15b1f7cd9bc5a3c591a/281748-D749F3B5-8BD9-4924-9866-9CD184F28554.JPG","4/10/2025","$2,100","Sold","315 E 10th Place","2021","$2,100","2 Story","1,700","0","0.0700","3","3","Two","1","1,700","2","0","4/10/2025","56","Lease","$1.24","Kennewick","Benton","281748","$2,050",,,"CEDAR VILLAGE",,"$1.24","56","Residential-Single Family",,"East on 10th Avenue to 10th Place l","56","Yes",,,,"4/10/2025",,,,"No","4/17/2025",,"Y",,,"No","Exclusive Right",,,"2/13/2025",,"Existing Construction (Not New)",,"No",,,"$2,050",,"4/17/2025","Town House","MLS# 273817","No",,"For Rent",,,,,"4/17/2025","WA",,,"10780209000000","2022",,"Yes","Yes","Residential","99336","Yes","Yes",,,,,,"yes",,"No","No",,,"0","tbd",,,,,,,,,"4/17/2025",,,,,,"20",,"Julio & Claudia Valencia","Tri City",,,,,,,,,,,,"0",,"2/13/2025 9:06 AM",,,,,,,,,,,,,,,,,,,,,
